,Name,ID
4915,Mohamed Gamal Shafik Baioumy,https://openalex.org/A5016200043
4916,Raymond Chafin,https://openalex.org/A5016245032
4917,L. Konopasek,https://openalex.org/A5016256195
4918,Raj Krishnan,https://openalex.org/A5016363154
4919,Zhehui Chen,https://openalex.org/A5016491177
4920,B. Connors,https://openalex.org/A5016672566
4921,David Fullmer,https://openalex.org/A5016699601
4922,Carl G. Tompson,https://openalex.org/A5016715624
4923,C. Scheibe,https://openalex.org/A5016845730
4924,Gian Giacomo Navarra,https://openalex.org/A5016850260
4925,B. C. Reed,https://openalex.org/A5016917492
4926,Gregory J. Griscik,https://openalex.org/A5016941461
4927,John S. Mancino,https://openalex.org/A5016956953
4928,Po-Jui (Ray) Chen,https://openalex.org/A5016967458
4929,K.D. Anim-Appiah,https://openalex.org/A5017009869
4930,M. D. Jun. Laffosse,https://openalex.org/A5017137771
4931,Brown Ti,https://openalex.org/A5017360061
4932,Emily Ivey,https://openalex.org/A5017391493
4933,Shannon Mp,https://openalex.org/A5017590364
4934,Kunal Dhodapkar,https://openalex.org/A5017661189
4935,T. D. Maier,https://openalex.org/A5017666977
4936,Shanxiang Shen,https://openalex.org/A5017673196
4937,Joseph A. Puma,https://openalex.org/A5017696045
4938,Jose E. Valenzuela-del Río,https://openalex.org/A5017706994
4939,Georgios Nikolaou Charos,https://openalex.org/A5017724533
4940,John P. M. Hale,https://openalex.org/A5017752927
4941,B.L. Hinkle,https://openalex.org/A5017768931
4942,Carlos A. Quant,https://openalex.org/A5017827413
4943,Jonathan J. Buck,https://openalex.org/A5017846890
4944,Scott Hogan,https://openalex.org/A5017908350
4945,AJ García,https://openalex.org/A5017948451
4946,Chankil Lee,https://openalex.org/A5017972847
4947,Hwa-You Hsu,https://openalex.org/A5017980556
4948,Melina Maleknia,https://openalex.org/A5018147234
4949,Elizabeth J. Lee,https://openalex.org/A5018168942
4950,Y Wang,https://openalex.org/A5018291590
4951,Marc Forstenhäusler,https://openalex.org/A5018305768
4952,D. E. Scott,https://openalex.org/A5018394270
4953,Alex Schroeder,https://openalex.org/A5018441059
4954,Chintasid Pravitra,https://openalex.org/A5018469177
4955,Rafael R. Figueroa,https://openalex.org/A5018477709
4956,Justin J. McLoughlin,https://openalex.org/A5018532141
4957,Jehan Dastoor,https://openalex.org/A5018635521
4958,Ishwarya Sivakumar,https://openalex.org/A5018706706
4959,Pierce McBride,https://openalex.org/A5018708186
4960,Saraswathy Abhiraman,https://openalex.org/A5018722426
4961,D. Zhang,https://openalex.org/A5018737403
4962,Luke McCaslin,https://openalex.org/A5018863360
4963,K. Liu,https://openalex.org/A5018929398
4964,Smith Marilyn J.,https://openalex.org/A5019030512
4965,Brian K. Campbell,https://openalex.org/A5019031818
4966,Alice Gertzman,https://openalex.org/A5019053267
4967,A. M. Lipp,https://openalex.org/A5019175536
4968,Anne-Kathryn L. Venero,https://openalex.org/A5019216141
4969,Joao Paulo Berenguer,https://openalex.org/A5019236136
4970,Erik Swanson,https://openalex.org/A5019350286
4971,Jordan Sihno Mbeleg,https://openalex.org/A5019538374
4972,Ginner Weatherby,https://openalex.org/A5019600466
4973,Simrill Smith,https://openalex.org/A5019727877
4974,Paul Yung Kerl,https://openalex.org/A5019744443
4975,Albert Liabastre,https://openalex.org/A5019806309
4976,C. Green,https://openalex.org/A5019950967
4977,Revant Kumar,https://openalex.org/A5019990983
4978,Matthew Krajewski,https://openalex.org/A5020014380
4979,M.J. Moyer,https://openalex.org/A5020172818
4980,Thomas A. Rodriguez,https://openalex.org/A5020299690
4981,McDowell,https://openalex.org/A5020332686
4982,Daniel B. Yu,https://openalex.org/A5020457146
4983,Casey L Smith,https://openalex.org/A5020486389
4984,Suma Cherkadi,https://openalex.org/A5020526001
4985,Nicholas Komor,https://openalex.org/A5020526349
4986,A.S. Durey,https://openalex.org/A5020577813
4987,Michelle J. Akbashev,https://openalex.org/A5020616293
4988,M. Ekpanyapong,https://openalex.org/A5020698567
4989,Patricia G. Lynch,https://openalex.org/A5020711721
4990,Alexander J. Lakocy,https://openalex.org/A5020758898
4991,Dmitry Gerenrot,https://openalex.org/A5020819918
4992,S. Kim,https://openalex.org/A5020855330
4993,Sara E. Cleland,https://openalex.org/A5020876276
4994,Terence J. Brennan,https://openalex.org/A5020931458
4995,T. Sloop,https://openalex.org/A5021049098
4996,S.B. Navathe,https://openalex.org/A5021139027
4997,Jennifer L Tang,https://openalex.org/A5021247523
4998,K. Jentoft-Nilsen,https://openalex.org/A5021259819
4999,Kenneth Alan White,https://openalex.org/A5021370440
5000,C.A. Fieber,https://openalex.org/A5021393512
5001,Luojia Zhang,https://openalex.org/A5021453030
5002,Jonathan Jeffrey,https://openalex.org/A5021565919
5003,V.W. Chen,https://openalex.org/A5021574716
5004,D Joseph,https://openalex.org/A5021593574
5005,Shira Glabman,https://openalex.org/A5021651817
5006,Ashkan Zandi,https://openalex.org/A5021663161
5007,Ajit M. Kamath,https://openalex.org/A5021664809
5008,Savannah Lee,https://openalex.org/A5021930399
5009,Dalip K. Sondhi,https://openalex.org/A5022008191
5010,Camden Esancy,https://openalex.org/A5022008708
5011,P. Tayanithi,https://openalex.org/A5022012797
5012,Reeve Ingle,https://openalex.org/A5022115142
5013,Jesus Jimeno,https://openalex.org/A5022202857
5014,Janine Herring-Captain,https://openalex.org/A5022209115
5015,Bryan Blaise,https://openalex.org/A5022252300
5016,Farrukh Rahman,https://openalex.org/A5022291977
5017,Therese-Ann Ngaya,https://openalex.org/A5022304152
5018,A. Knäuper,https://openalex.org/A5022362584
5019,Adam Kuhl,https://openalex.org/A5022364101
5020,Paul Ben Onaji,https://openalex.org/A5022432961
5021,Kelvin. Yeo,https://openalex.org/A5022446899
5022,N Sankar,https://openalex.org/A5022566551
5023,Sathvik S. Prabhu,https://openalex.org/A5022627615
5024,Kenzy Mina,https://openalex.org/A5022679999
5025,E. Banks,https://openalex.org/A5022717868
5026,Richard Marucci,https://openalex.org/A5022842833
5027,Kannan Ranganathan,https://openalex.org/A5022845918
5028,D.A. Heffner,https://openalex.org/A5022860381
5029,Greg Vialle,https://openalex.org/A5022886309
5030,Pao Huang,https://openalex.org/A5022905445
5031,Alexei I. Dachevski,https://openalex.org/A5023060566
5032,Tobin Issac,https://openalex.org/A5023164466
5033,Claudia Chu,https://openalex.org/A5023299343
5034,M. Berhault,https://openalex.org/A5023316280
5035,Aaron Keech,https://openalex.org/A5023320255
5036,J. S. Parker,https://openalex.org/A5023413291
5037,Eric Schaus,https://openalex.org/A5023462035
5038,Lakafosis,https://openalex.org/A5023509656
5039,Z. M. Zhang,https://openalex.org/A5023702913
5040,Jacob Langston,https://openalex.org/A5023715954
5041,Akpojotor Shemi,https://openalex.org/A5023743347
5042,R.J. Prado,https://openalex.org/A5023777276
5043,Vladimir A. Kolesov,https://openalex.org/A5023916601
5044,John L. Cundiff,https://openalex.org/A5023921709
5045,Stephen Audy,https://openalex.org/A5023923636
5046,Benjamin Havrilesko,https://openalex.org/A5023949758
5047,M Werve,https://openalex.org/A5023957099
5048,M.R. Claffee,https://openalex.org/A5024015971
5049,Brian Kues,https://openalex.org/A5024033430
5050,Alan B. Dechovitz,https://openalex.org/A5024050491
5051,Jacqueline Elliott,https://openalex.org/A5024086214
5052,James Wilson,https://openalex.org/A5024170003
5053,Ulaş Çakmak,https://openalex.org/A5024242188
5054,Madhukar Mayakonda,https://openalex.org/A5024251598
5055,Mostafa Ghiaasiaan,https://openalex.org/A5024317841
5056,Jon Strunk,https://openalex.org/A5024336201
5057,Elizabeth Coco,https://openalex.org/A5024468085
5058,L.M. Tolbert,https://openalex.org/A5024546073
5059,Patricia Sierra Sanchez,https://openalex.org/A5024550216
5060,Mark W. McIntosh,https://openalex.org/A5024706181
5061,Andrew Schwabe,https://openalex.org/A5024814090
5062,S. Gosnell,https://openalex.org/A5024816188
5063,John Francis White,https://openalex.org/A5024864732
5064,Tony Amezquita,https://openalex.org/A5024942049
5065,P.E. Raines,https://openalex.org/A5025026148
5066,Keith Weaver,https://openalex.org/A5025076645
5067,Xinye Zhao,https://openalex.org/A5025083297
5068,Grant D. Marshall,https://openalex.org/A5025340882
5069,Eric M. Ringer,https://openalex.org/A5025460846
5070,Reese Peterson,https://openalex.org/A5025630559
5071,Arnaldo Negron,https://openalex.org/A5025631507
5072,Dylan Siegler,https://openalex.org/A5025638910
5073,Anna E. Thompson,https://openalex.org/A5025658823
5074,Prashanth Irudayaraj,https://openalex.org/A5025706883
5075,Abby Francisco,https://openalex.org/A5025754329
5076,Aditya Rohan,https://openalex.org/A5025778644
5077,Mackenzie Lau,https://openalex.org/A5025789508
5078,Omer Lateef,https://openalex.org/A5025842515
5079,Sanjeev Nayak,https://openalex.org/A5025846852
5080,Anvesha Amravati,https://openalex.org/A5025951701
5081,Alexander T. Jordan,https://openalex.org/A5025963387
5082,Gonzales A,https://openalex.org/A5025971604
5083,Alicia Stroud,https://openalex.org/A5025975583
5084,Chelsea J. Murdock,https://openalex.org/A5026039781
5085,Esteban Rojas Gatjens,https://openalex.org/A5026049408
5086,Srinivas Aluru,https://openalex.org/A5026173612
5087,Tom Guillaumet,https://openalex.org/A5026231474
5088,Kaylie Naghshpour,https://openalex.org/A5026253805
5089,Brent J. Portz,https://openalex.org/A5026324846
5090,Anirudh Sarma,https://openalex.org/A5026356792
5091,Shrija Mishra,https://openalex.org/A5026439947
5092,Michelle Genereux,https://openalex.org/A5026456597
5093,R. C. Chedester,https://openalex.org/A5026544779
5094,Julia Allen,https://openalex.org/A5026659781
5095,Andrew W. Mauk,https://openalex.org/A5026793425
5096,J.-M. Liu,https://openalex.org/A5026796478
5097,Liezel Guerra,https://openalex.org/A5026859682
5098,Art Seavey,https://openalex.org/A5026864516
5099,S. A. Rickles,https://openalex.org/A5026892131
5100,Shreyas G. Ashok,https://openalex.org/A5026914662
5101,Anish Thite,https://openalex.org/A5026929519
5102,Paul Olympia Campbell,https://openalex.org/A5027019138
5103,Madhuri Mukhopadhyay,https://openalex.org/A5027029685
5104,James McIntire,https://openalex.org/A5027288823
5105,Swar Gujrania,https://openalex.org/A5027430686
5106,Monica B. Perez-Cuevas,https://openalex.org/A5027511942
5107,Jeong-Woo Lee,https://openalex.org/A5027527494
5108,Isaac Martinez,https://openalex.org/A5027533455
5109,Ryan S. Bechtel,https://openalex.org/A5027542387
5110,Mikayla Williams,https://openalex.org/A5027576087
5111,Shaivan Hirebelaguly Shivaprakash,https://openalex.org/A5027584867
5112,Peter Dohogne,https://openalex.org/A5027610888
5113,Z. M. Zhang,https://openalex.org/A5027619379
5114,Jennifer Rose Flachs,https://openalex.org/A5027646632
5115,H. Geng,https://openalex.org/A5027657486
5116,Derik Leroi Pack,https://openalex.org/A5027659175
5117,Maxime Martel,https://openalex.org/A5027697350
5118,Chyi-Fu Hong,https://openalex.org/A5027711992
5119,Gabe Cahn,https://openalex.org/A5027798340
5120,M.J. Oliver,https://openalex.org/A5027904360
5121,P.C. Dowdy,https://openalex.org/A5027984923
5122,Wayne Pickell,https://openalex.org/A5027996298
5123,Fatimah Wirth,https://openalex.org/A5028001601
5124,Aklilu G. Giorges,https://openalex.org/A5028051892
5125,Kenneth L. Huang,https://openalex.org/A5028063770
5126,John W. Michael,https://openalex.org/A5028156592
5127,Dharmik S. Mikkilineni,https://openalex.org/A5028230107
5128,Leanne Andruszkiewicz,https://openalex.org/A5028249933
5129,Jack Gale,https://openalex.org/A5028251463
5130,Kenneth E. Lemons,https://openalex.org/A5028366797
5131,Joshua Baker,https://openalex.org/A5028376508
5132,Nathan W. Schlientz,https://openalex.org/A5028409410
5133,Doug Altner,https://openalex.org/A5028622891
5134,Anonto Zaman,https://openalex.org/A5028695786
5135,Daniel Marino,https://openalex.org/A5028698746
5136,K. Jentoff-Nilsen,https://openalex.org/A5028734358
5137,Jeffery M. Scott,https://openalex.org/A5028742280
5138,"Ram, Naveen",https://openalex.org/A5028755813
5139,Earl William DeShazer,https://openalex.org/A5028935939
5140,Rasheeda K. Stephens,https://openalex.org/A5028942062
5141,Yijie Dylan Wang,https://openalex.org/A5028956597
5142,Mai El Sherief,https://openalex.org/A5028998480
5143,Sebastien Jean Wolff,https://openalex.org/A5029033763
5144,Ramalingam K. Chandrasekar,https://openalex.org/A5029048195
5145,Tao Yue,https://openalex.org/A5029053969
5146,Norm Hill,https://openalex.org/A5029098129
5147,William Hayden,https://openalex.org/A5029098737
5148,Melissa G. Hayes,https://openalex.org/A5029201315
5149,Burak Karacik,https://openalex.org/A5029236414
5150,YoungJoong Joo,https://openalex.org/A5029536893
5151,Rhea Chatterjee,https://openalex.org/A5029554299
5152,Zachary Althouse,https://openalex.org/A5029632664
5153,Simon Levine,https://openalex.org/A5029669675
5154,Inn B. Kim,https://openalex.org/A5029696571
5155,Sivapriya Vellaichamy,https://openalex.org/A5029746902
5156,Bruce Alan Whitehouse,https://openalex.org/A5029777212
5157,Brennan Torstrick,https://openalex.org/A5029787081
5158,X. Zhang,https://openalex.org/A5030054526
5159,Rodney Eric Turk,https://openalex.org/A5030096495
5160,Craig Groves,https://openalex.org/A5030187500
5161,W. Lee,https://openalex.org/A5030334744
5162,Jorge E. Perez-Jacome,https://openalex.org/A5030339956
5163,Lidan,https://openalex.org/A5030353675
5164,Z. L. Wang,https://openalex.org/A5030469277
5165,Yi Deng,https://openalex.org/A5030600483
5166,Oriana Williams,https://openalex.org/A5030613855
5167,Phelesia Jones,https://openalex.org/A5030614047
5168,YalamanchiliSudhakar,https://openalex.org/A5030643021
5169,Susan J. Dunkerly,https://openalex.org/A5030676622
5170,Linda D Ho,https://openalex.org/A5030702447
5171,Joel Q. Williams,https://openalex.org/A5030703877
5172,Jerred Chen,https://openalex.org/A5030776416
5173,Lawrence R. Norpoth,https://openalex.org/A5030785565
5174,E Li,https://openalex.org/A5030812820
5175,Yi Chang James Tsai,https://openalex.org/A5030813420
5176,Steven Lansel,https://openalex.org/A5030832746
5177,T.O. Woods,https://openalex.org/A5030861400
5178,N. M. Lakshmanan,https://openalex.org/A5030874832
5179,Sunil Nakrani,https://openalex.org/A5030883385
5180,E Kurtis Kimberly,https://openalex.org/A5030912448
5181,Stepan Ulyanin,https://openalex.org/A5030941345
5182,David S. Ancalle,https://openalex.org/A5031045615
5183,Scott Roman,https://openalex.org/A5031091637
5184,Trevor R. Trinkaus,https://openalex.org/A5031165475
5185,"da Cunha, Shashwati C.",https://openalex.org/A5031193743
5186,Shahaboddin Hashemi Toroghi,https://openalex.org/A5031201517
5187,Jennifer Indech Nelson,https://openalex.org/A5031205187
5188,Darlene Kishbaugh,https://openalex.org/A5031253828
5189,N. Paik,https://openalex.org/A5031323521
5190,Apaar Shanker,https://openalex.org/A5031352848
5191,Ryan J. Gussenhoven,https://openalex.org/A5031360342
5192,Madison L. Wadsworth,https://openalex.org/A5031398028
5193,James K. Helgesen,https://openalex.org/A5031427835
5194,T.F. Divine,https://openalex.org/A5031443187
5195,Mitchell Sanders,https://openalex.org/A5031533932
5196,Y.F. Zhang,https://openalex.org/A5031568188
5197,Anna Yang Yang,https://openalex.org/A5031575913
5198,Matthew S. Bigelow,https://openalex.org/A5031604001
5199,Juan Mena-Lapaix,https://openalex.org/A5031641685
5200,Sean M. Kelley,https://openalex.org/A5031695351
5201,Samar Mustafa Abdelrahman,https://openalex.org/A5031808326
5202,Rugaber,https://openalex.org/A5031933955
5203,Andrew I. Burrell,https://openalex.org/A5031953361
5204,Jason Kramer,https://openalex.org/A5031963211
5205,Mark Kahoush,https://openalex.org/A5032061305
5206,Aniruddha S. Joshi,https://openalex.org/A5032100780
5207,Nova Ahmed,https://openalex.org/A5032325911
5208,Soo Han Lee,https://openalex.org/A5032332536
5209,T Niebur,https://openalex.org/A5032407799
5210,Philip D. Brooke,https://openalex.org/A5032432419
5211,Greg Rohling,https://openalex.org/A5032433401
5212,Roxanne Likos,https://openalex.org/A5032446680
5213,Vincent Mallette,https://openalex.org/A5032483818
5214,J. W. Kim,https://openalex.org/A5032588848
5215,Alaina Totten,https://openalex.org/A5032655183
5216,Reagan Charney,https://openalex.org/A5032690214
5217,Wendy Jones,https://openalex.org/A5032699980
5218,Seungjae Lieu,https://openalex.org/A5032782195
5219,Andrew Jackson Eckles,https://openalex.org/A5032914844
5220,Irene Middleton,https://openalex.org/A5032920105
5221,Peter Jensen,https://openalex.org/A5032950234
5222,S. Klima,https://openalex.org/A5032976556
5223,Jordan Gulli,https://openalex.org/A5033031692
5224,"Nandan, Vrinda",https://openalex.org/A5033056275
5225,Zijian Ding,https://openalex.org/A5033079478
5226,Ellis B. Hodgdon,https://openalex.org/A5033132314
5227,Uma-Sankar Kalyan-Seshu,https://openalex.org/A5033144155
5228,Rebeccah Jean Covert,https://openalex.org/A5033153280
5229,Stephanie Wojcik,https://openalex.org/A5033159283
5230,Cheong-Wo Chan,https://openalex.org/A5033164794
5231,Fan Hu,https://openalex.org/A5033176424
5232,Z. Q. Chen,https://openalex.org/A5033209072
5233,Denise Bringslid,https://openalex.org/A5033240431
5234,Phuongan Dam,https://openalex.org/A5033245486
5235,Jennifer Hurt,https://openalex.org/A5033281618
5236,Nehil Jain,https://openalex.org/A5033287220
5237,T. L. Narrow,https://openalex.org/A5033335796
5238,Mark Bomi Moss,https://openalex.org/A5033385757
5239,Benjamin S. Kaplan,https://openalex.org/A5033439781
